match_id,match_date,bowler,balls_bowled,runs_conceded,wickets_taken,overs_bowled,balls_last_7_days,balls_last_14_days,matches_last_7_days,matches_last_14_days,days_since_last_match,back_to_back_match,short_recovery_flag,overs_last_7_days,overs_last_14_days,fatigue_signal_score,high_recent_workload_flag,high_match_density_flag,high_fatigue_flag,injury_proxy_event
1293028,2022-02-20,M de Lange,18,26,0,3.0,31,31,2,2,1.0,1,1,5.17,5.17,18.34,False,False,True,0
1354932,2023-02-20,MD Shanaka,12,23,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475240,2025-04-12,MG Bracewell,24,44,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475244,2025-04-16,MG Bracewell,18,41,0,3.0,24,24,1,1,4.0,0,0,4.0,4.0,9.5,False,False,False,0
1475246,2025-04-19,MG Bracewell,24,37,0,4.0,42,42,2,2,3.0,0,0,7.0,7.0,17.0,False,False,True,0
1475249,2025-04-22,MG Bracewell,18,22,0,3.0,42,66,2,3,3.0,0,0,7.0,11.0,18.5,False,True,True,0
1475250,2025-04-23,MG Bracewell,24,31,0,4.0,60,84,3,4,1.0,1,1,10.0,14.0,31.0,True,True,True,0
1475253,2025-04-26,MG Bracewell,20,33,0,3.33,66,108,3,5,3.0,0,0,11.0,18.0,29.5,True,True,True,0
1475257,2025-05-01,MG Bracewell,6,24,0,1.0,20,86,1,4,5.0,0,0,3.33,14.33,12.66,False,True,True,0
1527554,2026-03-28,MG Bracewell,18,33,0,3.0,0,0,0,0,331.0,0,0,0.0,0.0,0.0,False,False,False,0
1527566,2026-04-08,MG Bracewell,25,30,0,4.17,0,18,0,1,11.0,0,0,0.0,3.0,1.5,False,False,False,0
1527570,2026-04-11,MG Bracewell,25,18,0,4.17,25,43,1,2,3.0,0,0,4.17,7.17,11.34,False,False,True,0
1527573,2026-04-13,MG Bracewell,12,27,0,2.0,50,50,2,2,2.0,0,1,8.33,8.33,21.66,True,False,True,1
1128837,2018-03-09,MJ McClenaghan,25,32,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1128841,2018-03-11,MJ McClenaghan,24,24,0,4.0,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1128843,2018-03-14,MJ McClenaghan,24,43,0,4.0,49,49,2,2,3.0,0,0,8.17,8.17,19.34,True,False,True,0
1128846,2018-03-16,MJ McClenaghan,25,44,0,4.17,73,73,3,3,2.0,0,1,12.17,12.17,30.84,True,True,True,1
1211660,2020-03-06,MJ McClenaghan,6,14,0,1.0,0,0,0,0,721.0,0,0,0.0,0.0,0.0,False,False,False,0
1475246,2025-04-19,MJ Owen,5,2,0,0.83,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475251,2025-04-24,MJ Owen,12,19,0,2.0,5,5,1,1,5.0,0,0,0.83,0.83,3.16,False,False,False,0
1211644,2020-02-21,MM Ali,12,13,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211646,2020-02-22,MM Ali,6,19,0,1.0,12,12,1,1,1.0,1,1,2.0,2.0,10.5,False,False,True,0
1211651,2020-02-28,MM Ali,12,25,0,2.0,18,18,2,2,6.0,0,0,3.0,3.0,9.0,False,False,False,0
1211663,2020-03-08,MM Ali,6,9,0,1.0,0,12,0,1,9.0,0,0,0.0,2.0,1.5,False,False,False,0
1211668,2020-03-13,MM Ali,24,27,0,4.0,6,18,1,2,5.0,0,0,1.0,3.0,5.0,False,False,False,0
1211670,2020-03-15,MM Ali,6,17,0,1.0,30,30,2,2,2.0,0,1,5.0,5.0,15.0,False,False,True,0
1527553,2026-03-27,MM Ali,24,26,0,4.0,0,0,0,0,2203.0,0,0,0.0,0.0,0.0,False,False,False,0
1527557,2026-03-29,MM Ali,24,31,0,4.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1527561,2026-04-02,MM Ali,6,13,0,1.0,48,48,2,2,4.0,0,0,8.0,8.0,19.0,True,False,True,0
1527568,2026-04-09,MM Ali,6,15,0,1.0,6,54,1,3,7.0,0,0,1.0,9.0,6.5,False,True,False,0
1527571,2026-04-11,MM Ali,12,25,0,2.0,6,36,1,3,2.0,0,1,1.0,6.0,8.5,False,True,False,0
1416495,2024-03-07,MW Forde,12,18,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211652,2020-02-28,Maaz Khan,12,31,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211664,2020-03-08,Maaz Khan,24,31,0,4.0,0,12,0,1,9.0,0,0,0.0,2.0,1.5,False,False,False,0
1211665,2020-03-10,Maaz Khan,7,14,0,1.17,24,36,1,2,2.0,0,1,4.0,6.0,13.0,False,False,True,0
1475262,2025-05-05,Maaz Sadaqat,19,12,0,3.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1527559,2026-04-01,Maaz Sadaqat,7,10,0,1.17,0,0,0,0,331.0,0,0,0.0,0.0,0.0,False,False,False,0
1527566,2026-04-08,Maaz Sadaqat,12,16,0,2.0,7,7,1,1,7.0,0,0,1.17,1.17,3.84,False,False,False,0
1075994,2017-02-17,Mahmudullah,18,18,0,3.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1075996,2017-02-18,Mahmudullah,12,23,0,2.0,18,18,1,1,1.0,1,1,3.0,3.0,12.5,False,False,True,0
1076000,2017-02-23,Mahmudullah,24,21,0,4.0,30,30,2,2,5.0,0,0,5.0,5.0,13.0,False,False,True,0
1076002,2017-02-24,Mahmudullah,12,19,0,2.0,54,54,3,3,1.0,1,1,9.0,9.0,27.5,True,True,True,0
1076004,2017-02-25,Mahmudullah,20,31,0,3.33,48,66,3,4,1.0,1,1,8.0,11.0,27.0,True,True,True,1
1128830,2018-03-03,Mahmudullah,6,6,0,1.0,0,0,0,0,371.0,0,0,0.0,0.0,0.0,False,False,False,0
1128849,2018-03-20,Mahmudullah,13,21,0,2.17,0,0,0,0,17.0,0,0,0.0,0.0,0.0,False,False,False,0
1416492,2024-03-05,Mehran Mumtaz,24,24,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1416496,2024-03-08,Mehran Mumtaz,24,22,0,4.0,24,24,1,1,3.0,0,0,4.0,4.0,9.5,False,False,False,0
1416500,2024-03-11,Mehran Mumtaz,19,25,0,3.17,48,48,2,2,3.0,0,0,8.0,8.0,19.0,True,False,True,0
1416502,2024-03-14,Mehran Mumtaz,24,28,0,4.0,43,67,2,3,3.0,0,0,7.17,11.17,18.84,False,True,True,0
1416504,2024-03-16,Mehran Mumtaz,25,32,0,4.17,43,91,2,4,2.0,0,1,7.17,15.17,22.34,False,True,True,0
1527572,2026-04-12,Mehran Mumtaz,7,10,0,1.17,0,0,0,0,757.0,0,0,0.0,0.0,0.0,False,False,False,0
959197,2016-02-12,Mir Hamza,7,17,0,1.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959205,2016-02-14,Mir Hamza,11,23,0,1.83,7,7,1,1,2.0,0,1,1.17,1.17,5.84,False,False,False,0
959217,2016-02-20,Mir Hamza,12,12,0,2.0,11,18,1,2,6.0,0,0,1.83,3.0,6.66,False,False,False,0
1076000,2017-02-23,Mir Hamza,26,48,0,4.33,0,0,0,0,369.0,0,0,0.0,0.0,0.0,False,False,False,0
1128843,2018-03-14,Mir Hamza,24,34,0,4.0,0,0,0,0,384.0,0,0,0.0,0.0,0.0,False,False,False,0
1128845,2018-03-15,Mir Hamza,24,27,0,4.0,24,24,1,1,1.0,1,1,4.0,4.0,14.5,False,False,True,0
1128849,2018-03-20,Mir Hamza,18,34,0,3.0,48,48,2,2,5.0,0,0,8.0,8.0,19.0,True,False,True,1
1293020,2022-02-14,Mir Hamza,26,32,0,4.33,0,0,0,0,1427.0,0,0,0.0,0.0,0.0,False,False,False,0
1293022,2022-02-16,Mir Hamza,24,24,0,4.0,26,26,1,1,2.0,0,1,4.33,4.33,12.16,False,False,True,0
1293025,2022-02-18,Mir Hamza,24,27,0,4.0,50,50,2,2,2.0,0,1,8.33,8.33,21.66,True,False,True,0
1293027,2022-02-20,Mir Hamza,25,36,0,4.17,74,74,3,3,2.0,0,1,12.33,12.33,31.16,True,True,True,1
1354925,2023-02-14,Mir Hamza,12,14,0,2.0,0,0,0,0,359.0,0,0,0.0,0.0,0.0,False,False,False,0
1416474,2024-02-18,Mir Hamza,26,34,0,4.33,0,0,0,0,369.0,0,0,0.0,0.0,0.0,False,False,False,0
1416477,2024-02-21,Mir Hamza,24,28,0,4.0,26,26,1,1,3.0,0,0,4.33,4.33,10.16,False,False,True,0
1416481,2024-02-24,Mir Hamza,24,31,0,4.0,50,50,2,2,3.0,0,0,8.33,8.33,19.66,True,False,True,0
1416486,2024-02-28,Mir Hamza,12,25,0,2.0,48,74,2,3,4.0,0,0,8.0,12.33,20.5,True,True,True,0
1416490,2024-03-03,Mir Hamza,24,43,0,4.0,12,86,1,4,4.0,0,0,2.0,14.33,10.0,False,True,True,0
1416493,2024-03-06,Mir Hamza,20,25,0,3.33,36,84,2,4,3.0,0,0,6.0,14.0,18.0,False,True,True,0
1416495,2024-03-07,Mir Hamza,27,41,0,4.5,44,80,2,4,1.0,1,1,7.33,13.33,25.66,False,True,True,0
1475245,2025-04-18,Mir Hamza,26,32,0,4.33,0,0,0,0,407.0,0,0,0.0,0.0,0.0,False,False,False,0
1475247,2025-04-20,Mir Hamza,18,24,0,3.0,26,26,1,1,2.0,0,1,4.33,4.33,12.16,False,False,True,0
1475248,2025-04-21,Mir Hamza,25,14,0,4.17,44,44,2,2,1.0,1,1,7.33,7.33,22.66,False,False,True,0
1475252,2025-04-25,Mir Hamza,24,25,0,4.0,69,69,3,3,4.0,0,0,11.5,11.5,27.5,True,True,True,0
1475257,2025-05-01,Mir Hamza,14,15,0,2.33,24,93,1,4,6.0,0,0,4.0,15.5,14.0,False,True,True,0
1475261,2025-05-04,Mir Hamza,19,20,0,3.17,14,81,1,4,3.0,0,0,2.33,13.5,10.66,False,True,True,0
1475264,2025-05-17,Mir Hamza,25,33,0,4.17,0,19,0,1,13.0,0,0,0.0,3.17,1.5,False,False,False,0
1475267,2025-05-19,Mir Hamza,25,41,0,4.17,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1475269,2025-05-22,Mir Hamza,22,32,0,3.67,50,50,2,2,3.0,0,0,8.33,8.33,19.66,True,False,True,1
1527553,2026-03-27,Mir Hamza,25,57,0,4.17,0,0,0,0,309.0,0,0,0.0,0.0,0.0,False,False,False,0
1527557,2026-03-29,Mir Hamza,20,14,0,3.33,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1527561,2026-04-02,Mir Hamza,25,51,0,4.17,45,45,2,2,4.0,0,0,7.5,7.5,18.0,False,False,True,0
1527568,2026-04-09,Mir Hamza,24,57,0,4.0,25,70,1,3,7.0,0,0,4.17,11.67,12.84,False,True,True,0
1168841,2019-03-01,Mohammad Abbas,24,34,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1168843,2019-03-04,Mohammad Abbas,24,15,0,4.0,24,24,1,1,3.0,0,0,4.0,4.0,9.5,False,False,False,0
1168849,2019-03-11,Mohammad Abbas,24,22,0,4.0,24,48,1,2,7.0,0,0,4.0,8.0,11.0,False,False,True,0
1416474,2024-02-18,Mohammad Ali,24,23,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1416476,2024-02-20,Mohammad Ali,26,20,0,4.33,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1416478,2024-02-21,Mohammad Ali,28,28,0,4.67,50,50,2,2,1.0,1,1,8.33,8.33,24.66,True,False,True,0
1416480,2024-02-23,Mohammad Ali,24,23,0,4.0,78,78,3,3,2.0,0,1,13.0,13.0,32.5,True,True,True,0
1416482,2024-02-25,Mohammad Ali,24,21,0,4.0,102,102,4,4,2.0,0,1,17.0,17.0,42.0,True,True,True,0
1416485,2024-02-27,Mohammad Ali,18,32,0,3.0,102,126,4,5,2.0,0,1,17.0,21.0,43.5,True,True,True,0
1416490,2024-03-03,Mohammad Ali,25,41,0,4.17,42,144,2,6,5.0,0,0,7.0,24.0,23.0,False,True,True,0
1416492,2024-03-05,Mohammad Ali,20,46,0,3.33,43,145,2,6,2.0,0,1,7.17,24.17,25.34,False,True,True,0
1416498,2024-03-10,Mohammad Ali,27,45,0,4.5,45,87,2,4,5.0,0,0,7.5,14.5,21.0,False,True,True,0
1416501,2024-03-12,Mohammad Ali,19,35,0,3.17,47,90,2,4,2.0,0,1,7.83,15.0,23.66,False,True,True,0
1416502,2024-03-14,Mohammad Ali,12,15,0,2.0,46,91,2,4,2.0,0,1,7.67,15.17,23.34,False,True,True,0
1416505,2024-03-18,Mohammad Ali,24,33,0,4.0,31,78,2,4,4.0,0,0,5.17,13.0,16.34,False,True,True,0
1475239,2025-04-12,Mohammad Ali,24,57,0,4.0,0,0,0,0,390.0,0,0,0.0,0.0,0.0,False,False,False,0
1475242,2025-04-14,Mohammad Ali,25,51,0,4.17,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1475259,2025-05-02,Mohammad Ali,24,26,0,4.0,0,0,0,0,18.0,0,0,0.0,0.0,0.0,False,False,False,0
1475266,2025-05-18,Mohammad Ali,7,21,0,1.17,0,0,0,0,16.0,0,0,0.0,0.0,0.0,False,False,False,0
1527552,2026-03-26,Mohammad Ali,20,54,0,3.33,0,0,0,0,312.0,0,0,0.0,0.0,0.0,False,False,False,0
1527559,2026-04-01,Mohammad Ali,23,39,0,3.83,20,20,1,1,6.0,0,0,3.33,3.33,8.16,False,False,False,0
1527566,2026-04-08,Mohammad Ali,18,18,0,3.0,23,43,1,2,7.0,0,0,3.83,7.17,10.66,False,False,True,0
1527571,2026-04-11,Mohammad Ali,24,35,0,4.0,18,41,1,2,3.0,0,0,3.0,6.83,9.0,False,False,False,0
1527572,2026-04-12,Mohammad Ali,25,27,0,4.17,42,65,2,3,1.0,1,1,7.0,10.83,23.5,False,True,True,0
959177,2016-02-05,Mohammad Amir,25,29,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959181,2016-02-06,Mohammad Amir,19,20,0,3.17,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
959185,2016-02-07,Mohammad Amir,24,31,0,4.0,44,44,2,2,1.0,1,1,7.33,7.33,22.66,False,False,True,0
959205,2016-02-14,Mohammad Amir,24,21,0,4.0,24,68,1,3,7.0,0,0,4.0,11.33,12.5,False,True,True,0
959211,2016-02-17,Mohammad Amir,25,31,0,4.17,24,92,1,4,3.0,0,0,4.0,15.33,14.0,False,True,True,0
959217,2016-02-20,Mohammad Amir,19,13,0,3.17,49,92,2,4,3.0,0,0,8.17,15.33,22.34,True,True,True,1
1075988,2017-02-10,Mohammad Amir,24,22,0,4.0,0,0,0,0,356.0,0,0,0.0,0.0,0.0,False,False,False,0
1075990,2017-02-11,Mohammad Amir,25,28,0,4.17,24,24,1,1,1.0,1,1,4.0,4.0,14.5,False,False,True,0
1075993,2017-02-16,Mohammad Amir,24,30,0,4.0,49,49,2,2,5.0,0,0,8.17,8.17,19.34,True,False,True,0
1075995,2017-02-17,Mohammad Amir,22,28,0,3.67,73,73,3,3,1.0,1,1,12.17,12.17,33.84,True,True,True,0
1075998,2017-02-19,Mohammad Amir,24,45,0,4.0,46,95,2,4,2.0,0,1,7.67,15.83,23.34,False,True,True,0
1076000,2017-02-23,Mohammad Amir,25,34,0,4.17,70,119,3,5,4.0,0,0,11.67,19.83,30.84,True,True,True,0
1076003,2017-02-25,Mohammad Amir,25,32,0,4.17,49,120,2,5,2.0,0,1,8.17,20.0,25.84,True,True,True,0
1076005,2017-02-26,Mohammad Amir,18,25,0,3.0,74,120,3,5,1.0,1,1,12.33,20.0,37.16,True,True,True,0
1076007,2017-03-01,Mohammad Amir,14,7,0,2.33,68,138,3,6,3.0,0,0,11.33,23.0,31.66,True,True,True,0
1076008,2017-03-03,Mohammad Amir,24,32,0,4.0,57,128,3,6,2.0,0,1,9.5,21.33,30.0,True,True,True,1
1128819,2018-02-23,Mohammad Amir,24,20,0,4.0,0,0,0,0,357.0,0,0,0.0,0.0,0.0,False,False,False,0
1128824,2018-02-25,Mohammad Amir,12,6,0,2.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1128832,2018-03-04,Mohammad Amir,18,33,0,3.0,12,36,1,2,7.0,0,0,2.0,6.0,7.0,False,False,False,0
1128836,2018-03-08,Mohammad Amir,25,29,0,4.17,18,54,1,3,4.0,0,0,3.0,9.0,10.5,False,True,True,0
1128839,2018-03-10,Mohammad Amir,24,26,0,4.0,43,55,2,3,2.0,0,1,7.17,9.17,20.84,False,True,True,0
1128841,2018-03-11,Mohammad Amir,33,40,0,5.5,67,79,3,4,1.0,1,1,11.17,13.17,33.34,True,True,True,0
1128844,2018-03-15,Mohammad Amir,24,35,0,4.0,82,100,3,4,4.0,0,0,13.67,16.67,33.34,True,True,True,0
1128847,2018-03-16,Mohammad Amir,19,14,0,3.17,81,124,3,5,1.0,1,1,13.5,20.67,39.5,True,True,True,0
1128848,2018-03-18,Mohammad Amir,18,31,0,3.0,76,143,3,6,2.0,0,1,12.67,23.83,36.34,True,True,True,0
1128850,2018-03-21,Mohammad Amir,27,17,0,4.5,61,143,3,6,3.0,0,0,10.17,23.83,29.34,True,True,True,1
1168821,2019-02-15,Mohammad Amir,28,26,0,4.67,0,0,0,0,331.0,0,0,0.0,0.0,0.0,False,False,False,0
1168824,2019-02-16,Mohammad Amir,24,22,0,4.0,28,28,1,1,1.0,1,1,4.67,4.67,15.84,False,False,True,0
1168828,2019-02-21,Mohammad Amir,26,29,0,4.33,52,52,2,2,5.0,0,0,8.67,8.67,20.34,True,False,True,0
1168832,2019-02-23,Mohammad Amir,18,35,0,3.0,50,78,2,3,2.0,0,1,8.33,13.0,23.16,True,True,True,0
1168834,2019-02-24,Mohammad Amir,27,40,0,4.5,44,96,2,4,1.0,1,1,7.33,16.0,25.66,False,True,True,0
1168837,2019-02-27,Mohammad Amir,26,24,0,4.33,71,123,3,5,3.0,0,0,11.83,20.5,31.16,True,True,True,0
1168839,2019-02-28,Mohammad Amir,24,34,0,4.0,97,149,4,6,1.0,1,1,16.17,24.83,46.34,True,True,True,1
1168846,2019-03-11,Mohammad Amir,26,24,0,4.33,0,50,0,2,11.0,0,0,0.0,8.33,3.0,False,False,False,0
1168850,2019-03-14,Mohammad Amir,23,35,0,3.83,26,50,1,2,3.0,0,0,4.33,8.33,11.66,False,False,True,0
1211643,2020-02-21,Mohammad Amir,25,35,0,4.17,0,0,0,0,344.0,0,0,0.0,0.0,0.0,False,False,False,0
1211647,2020-02-23,Mohammad Amir,24,31,0,4.0,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1211651,2020-02-28,Mohammad Amir,26,28,0,4.33,49,49,2,2,5.0,0,0,8.17,8.17,19.34,True,False,True,0
1211655,2020-03-01,Mohammad Amir,24,40,0,4.0,50,75,2,3,2.0,0,1,8.33,12.5,23.16,True,True,True,0
1211656,2020-03-02,Mohammad Amir,26,25,0,4.33,50,99,2,4,1.0,1,1,8.33,16.5,27.66,True,True,True,0
1211660,2020-03-06,Mohammad Amir,17,19,0,2.83,76,125,3,5,4.0,0,0,12.67,20.83,32.84,True,True,True,0
1211664,2020-03-08,Mohammad Amir,27,34,0,4.5,67,117,3,5,2.0,0,1,11.17,19.5,31.84,True,True,True,0
1211667,2020-03-12,Mohammad Amir,25,31,0,4.17,44,120,2,5,4.0,0,0,7.33,20.0,22.16,False,True,True,0
1211669,2020-03-14,Mohammad Amir,26,28,0,4.33,52,119,2,5,2.0,0,1,8.67,19.83,26.84,True,True,True,1
1211672,2020-11-14,Mohammad Amir,32,36,0,5.33,0,0,0,0,245.0,0,0,0.0,0.0,0.0,False,False,False,0
1231146,2020-11-17,Mohammad Amir,26,39,0,4.33,32,32,1,1,3.0,0,0,5.33,5.33,12.16,False,False,True,0
1247011,2021-02-20,Mohammad Amir,25,15,0,4.17,0,0,0,0,95.0,0,0,0.0,0.0,0.0,False,False,False,0
1247016,2021-02-24,Mohammad Amir,28,46,0,4.67,25,25,1,1,4.0,0,0,4.17,4.17,9.84,False,False,False,0
1247019,2021-02-27,Mohammad Amir,31,42,0,5.17,53,53,2,2,3.0,0,0,8.83,8.83,20.66,True,False,True,0
1247021,2021-02-28,Mohammad Amir,24,34,0,4.0,59,84,2,3,1.0,1,1,9.83,14.0,29.16,True,True,True,0
1247023,2021-03-03,Mohammad Amir,27,29,0,4.5,83,108,3,4,3.0,0,0,13.83,18.0,33.66,True,True,True,1
1247025,2021-06-10,Mohammad Amir,25,42,0,4.17,0,0,0,0,99.0,0,0,0.0,0.0,0.0,False,False,False,0
1247032,2021-06-14,Mohammad Amir,26,32,0,4.33,25,25,1,1,4.0,0,0,4.17,4.17,9.84,False,False,False,0
1247034,2021-06-15,Mohammad Amir,13,31,0,2.17,51,51,2,2,1.0,1,1,8.5,8.5,25.0,True,False,True,0
1247037,2021-06-17,Mohammad Amir,25,32,0,4.17,64,64,3,3,2.0,0,1,10.67,10.67,27.84,True,True,True,0
1247039,2021-06-19,Mohammad Amir,24,21,0,4.0,64,89,3,4,2.0,0,1,10.67,14.83,29.34,True,True,True,0
1247042,2021-06-21,Mohammad Amir,25,38,0,4.17,88,113,4,5,2.0,0,1,14.67,18.83,38.84,True,True,True,1
1354925,2023-02-14,Mohammad Amir,26,42,0,4.33,0,0,0,0,603.0,0,0,0.0,0.0,0.0,False,False,False,0
1354927,2023-02-16,Mohammad Amir,25,31,0,4.17,26,26,1,1,2.0,0,1,4.33,4.33,12.16,False,False,True,0
1354929,2023-02-18,Mohammad Amir,25,23,0,4.17,51,51,2,2,2.0,0,1,8.5,8.5,22.0,True,False,True,0
1354931,2023-02-19,Mohammad Amir,14,12,0,2.33,76,76,3,3,1.0,1,1,12.67,12.67,34.84,True,True,True,1
1354940,2023-03-01,Mohammad Amir,24,27,0,4.0,0,64,0,3,10.0,0,0,0.0,10.67,4.5,False,True,False,0
1354942,2023-03-03,Mohammad Amir,29,47,0,4.83,24,63,1,3,2.0,0,1,4.0,10.5,14.5,False,True,True,0
1354945,2023-03-06,Mohammad Amir,26,38,0,4.33,53,53,2,2,3.0,0,0,8.83,8.83,20.66,True,False,True,1
1416473,2024-02-18,Mohammad Amir,26,30,0,4.33,0,0,0,0,349.0,0,0,0.0,0.0,0.0,False,False,False,0
1416475,2024-02-19,Mohammad Amir,26,33,0,4.33,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
1416479,2024-02-22,Mohammad Amir,27,31,0,4.5,52,52,2,2,3.0,0,0,8.67,8.67,20.34,True,False,True,0
1416482,2024-02-25,Mohammad Amir,28,46,0,4.67,79,79,3,3,3.0,0,0,13.17,13.17,30.84,True,True,True,1
1416493,2024-03-06,Mohammad Amir,12,23,0,2.0,0,55,0,2,10.0,0,0,0.0,9.17,3.0,False,False,False,0
1416496,2024-03-08,Mohammad Amir,28,39,0,4.67,12,40,1,2,2.0,0,1,2.0,6.67,9.0,False,False,False,0
1416499,2024-03-10,Mohammad Amir,25,31,0,4.17,40,68,2,3,2.0,0,1,6.67,11.33,19.84,False,True,True,0
1416501,2024-03-12,Mohammad Amir,28,41,0,4.67,65,65,3,3,2.0,0,1,10.83,10.83,28.16,True,True,True,0
1416503,2024-03-15,Mohammad Amir,24,22,0,4.0,81,93,3,4,3.0,0,0,13.5,15.5,33.0,True,True,True,1
1475239,2025-04-12,Mohammad Amir,13,12,0,2.17,0,0,0,0,393.0,0,0,0.0,0.0,0.0,False,False,False,0
1475241,2025-04-13,Mohammad Amir,24,46,0,4.0,13,13,1,1,1.0,1,1,2.17,2.17,10.84,False,False,True,0
1475245,2025-04-18,Mohammad Amir,26,42,0,4.33,37,37,2,2,5.0,0,0,6.17,6.17,15.34,False,False,True,0
1475252,2025-04-25,Mohammad Amir,25,26,0,4.17,26,63,1,3,7.0,0,0,4.33,10.5,13.16,False,True,True,0
1475254,2025-04-27,Mohammad Amir,18,18,0,3.0,25,75,1,3,2.0,0,1,4.17,12.5,14.84,False,True,True,0
1475255,2025-04-29,Mohammad Amir,18,14,0,3.0,43,69,2,3,2.0,0,1,7.17,11.5,20.84,False,True,True,0
1475263,2025-05-07,Mohammad Amir,13,7,0,2.17,0,61,0,3,8.0,0,0,0.0,10.17,4.5,False,True,False,0
1475268,2025-05-21,Mohammad Amir,24,34,0,4.0,0,13,0,1,14.0,0,0,0.0,2.17,1.5,False,False,False,0
1475271,2025-05-25,Mohammad Amir,26,42,0,4.33,24,24,1,1,4.0,0,0,4.0,4.0,9.5,False,False,False,0
1527554,2026-03-28,Mohammad Amir,25,49,0,4.17,0,0,0,0,307.0,0,0,0.0,0.0,0.0,False,False,False,0
1527561,2026-04-02,Mohammad Amir,24,38,0,4.0,25,25,1,1,5.0,0,0,4.17,4.17,9.84,False,False,False,0
1527563,2026-04-04,Mohammad Amir,19,18,0,3.17,49,49,2,2,2.0,0,1,8.17,8.17,21.34,True,False,True,0
1527565,2026-04-06,Mohammad Amir,18,32,0,3.0,43,68,2,3,2.0,0,1,7.17,11.33,20.84,False,True,True,0
1527569,2026-04-10,Mohammad Amir,24,31,0,4.0,37,86,2,4,4.0,0,0,6.17,14.33,18.34,False,True,True,0
1211645,2020-02-22,Mohammad Amir Khan,25,24,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211649,2020-02-26,Mohammad Amir Khan,13,35,0,2.17,25,25,1,1,4.0,0,0,4.17,4.17,9.84,False,False,False,0
1211652,2020-02-28,Mohammad Amir Khan,12,11,0,2.0,38,38,2,2,2.0,0,1,6.33,6.33,17.66,False,False,True,0
1211668,2020-03-13,Mohammad Amir Khan,25,37,0,4.17,0,12,0,1,14.0,0,0,0.0,2.0,1.5,False,False,False,0
1416474,2024-02-18,Mohammad Amir Khan,6,7,0,1.0,0,0,0,0,1437.0,0,0,0.0,0.0,0.0,False,False,False,0
1416486,2024-02-28,Mohammad Amir Khan,6,10,0,1.0,0,6,0,1,10.0,0,0,0.0,1.0,1.5,False,False,False,0
1527561,2026-04-02,Mohammad Amir Khan,24,44,0,4.0,0,0,0,0,764.0,0,0,0.0,0.0,0.0,False,False,False,0
1527563,2026-04-04,Mohammad Amir Khan,12,28,0,2.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1527565,2026-04-06,Mohammad Amir Khan,24,48,0,4.0,36,36,2,2,2.0,0,1,6.0,6.0,17.0,False,False,True,0
959179,2016-02-05,Mohammad Asghar,26,20,0,4.33,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959183,2016-02-06,Mohammad Asghar,24,11,0,4.0,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
959187,2016-02-07,Mohammad Asghar,24,27,0,4.0,50,50,2,2,1.0,1,1,8.33,8.33,24.66,True,False,True,0
959199,2016-02-12,Mohammad Asghar,24,26,0,4.0,74,74,3,3,5.0,0,0,12.33,12.33,29.16,True,True,True,0
959203,2016-02-13,Mohammad Asghar,18,27,0,3.0,72,98,3,4,1.0,1,1,12.0,16.33,35.0,True,True,True,0
959207,2016-02-14,Mohammad Asghar,24,35,0,4.0,66,116,3,5,1.0,1,1,11.0,19.33,34.5,True,True,True,0
959215,2016-02-19,Mohammad Asghar,12,12,0,2.0,66,140,3,6,5.0,0,0,11.0,23.33,31.0,True,True,True,0
959219,2016-02-21,Mohammad Asghar,18,22,0,3.0,36,102,2,5,2.0,0,1,6.0,17.0,21.5,False,True,True,0
